"species","Longitude","Latitude","gbifID"
"Osmunda regalis",-40.645833,-19.981944,2996377076
"Osmunda regalis",-40.530278,-19.971389,2996378103
"Osmunda regalis",-40.553056,-19.9075,2996378645
"Osmunda regalis",-40.553056,-19.9075,2996378694
"Osmundastrum cinnamomeum",-41.019167,-20.403889,2996379070
"Osmunda regalis",-40.553056,-19.9075,2996380442
"Osmundastrum cinnamomeum",126.95777,37.84784,4164863461
"Osmundastrum cinnamomeum",129.21192,36.67064,4164864238
"Osmunda japonica",128.61084,34.72909,4164866901
"Osmundastrum cinnamomeum",126.42508,37.81433,4164876306
"Osmundastrum cinnamomeum",127.39525,36.06226,4164906477
"Osmundastrum cinnamomeum",126.51622,37.49904,4164910120
"Osmunda japonica",126.53152,37.49793,4164910278
"Osmunda regalis",74.92426,44.12975,4164914055
"Osmunda regalis",74.99101,44.65781,4164914094
"Osmunda japonica",128.34573,35.69077,4164916018
"Osmunda japonica",126.66631,34.75428,4164923679
"Osmunda japonica",126.88333,36.51973,4164923946
"Osmundastrum cinnamomeum",127.76667,35.7307,4164923960
"Osmunda japonica",127.71667,35.70813,4164924089
"Osmunda japonica",128.04487,34.95769,4164925759
"Osmundastrum cinnamomeum",127.79932,35.38067,4164934296
"Osmundastrum cinnamomeum",128.41231,38.10489,4164934300
"Osmundastrum cinnamomeum",127.30519,36.1365,4164935302
"Osmundastrum cinnamomeum",127.79932,35.38067,4164935315
"Osmundastrum cinnamomeum",127.30519,36.1365,4164935382
"Osmundastrum cinnamomeum",127.30519,36.1365,4164935384
"Osmundastrum cinnamomeum",127.79932,35.38067,4164935388
"Osmundastrum cinnamomeum",127.30519,36.1365,4164935393
"Osmundastrum cinnamomeum",127.30519,36.1365,4164935394
"Osmundastrum cinnamomeum",127.30519,36.1365,4164935387
"Osmunda japonica",127.12944,35.47706,4164937581
"Osmundastrum cinnamomeum",127.65139,35.70406,4164937679
"Osmundastrum cinnamomeum",127.65139,35.70406,4164937682
"Osmundastrum cinnamomeum",127.65139,35.70406,4164937683
"Osmundastrum cinnamomeum",127.65139,35.70406,4164937694
"Osmundastrum cinnamomeum",127.65139,35.70406,4164937696
"Osmundastrum cinnamomeum",127.65139,35.70406,4164937695
"Osmundastrum cinnamomeum",127.79932,35.38067,4164937689
"Osmundastrum cinnamomeum",127.33732,36.13651,4164942068
"Osmunda japonica",127.33732,36.13651,4164942291
"Osmunda japonica",127.33732,36.13651,4164942292
"Osmunda japonica",127.66506,35.80072,4164947902
"Osmunda japonica",129.1173,36.45742,4164948098
"Osmundastrum cinnamomeum",126.85686,37.46764,4164955666
"Osmundastrum cinnamomeum",126.85408,37.46025,4164959475
"Osmundastrum cinnamomeum",127.52518,35.36771,4164963959
"Osmunda japonica",127.131,35.47392,4164968028
"Osmunda japonica",126.66631,34.75428,4164973913
"Osmunda japonica",126.66631,34.75428,4164973910
"Osmundastrum cinnamomeum",127.76112,35.78084,4164977304
"Osmunda japonica",126.43173,37.82214,4164987898
"Osmunda regalis",0.90156,46.33582,4579148911
"Osmunda regalis",0.90156,46.33582,4579258756
"Osmunda regalis",1.14616,46.40305,4579321695
"Osmunda regalis",1.08147,46.39298,4579347352
"Osmunda regalis",0.90156,46.33582,4579347914
"Osmunda regalis",1.08282,46.43696,4579371581
"Osmunda regalis",0.68008,46.34954,4579371973
"Osmunda regalis",0.68388,46.25961,4579402060
"Osmunda regalis",1.10809,46.37542,4579402143
"Osmunda regalis",0.92201,46.32603,4579433484
"Osmunda regalis",0.72315,46.2514,4579433766
"Osmunda regalis",0.65642,46.29505,4579433937
"Osmunda regalis",1.13469,46.35786,4579434231
"Osmunda regalis",0.68008,46.34954,4579464885
"Osmunda regalis",0.74054,46.14374,4579536225
"Osmunda regalis",0.8932,46.33463,4579563816
"Osmunda regalis",0.69458,46.31383,4579563907
"Osmunda regalis",1.1084,46.36643,4579599457
"Osmunda regalis",0.90121,46.34481,4579733571
"Osmunda regalis",0.8977,46.35362,4579763058
"Osmunda regalis",1.14244,46.39894,4579828463
"Osmunda regalis",1.15977,46.38527,4579829110
"Osmunda regalis",-2.374754,53.091619,3964919490
"Osmunda regalis",-2.374754,53.091619,3964931897
"Osmunda regalis",-2.374754,53.091619,3964957966
"Osmunda regalis",-2.374754,53.091619,3964988150
"Osmunda regalis",-2.374754,53.091619,3965029047
"Osmunda regalis",2.20932,43.38631,3941580339
"Osmunda regalis",-0.80608,43.52923,2493376303
"Osmunda regalis",-0.76597,43.55002,2493321356
"Osmunda regalis",-0.74976,43.33859,2493352784
"Osmunda regalis",-1.06433,43.29016,2493225087
"Osmunda regalis",-0.65941,43.42705,2493268777
"Osmunda regalis",-0.84637,43.52436,2493326798
"Osmunda regalis",-1.62997,43.39394,2493190401
"Osmunda regalis",-0.73402,43.31336,2493301157
"Osmunda regalis",-0.80759,43.43455,2493368975
"Osmunda regalis",-0.61987,43.46645,2493357885
"Osmunda regalis",-0.79179,43.397,2493338809
"Osmunda regalis",-0.61208,43.42164,2493352728
"Osmunda regalis",-1.09657,43.31088,2493285854
"Osmunda regalis",-0.84637,43.52436,2493332216
"Osmunda regalis",-0.65941,43.42705,2493224773
"Osmunda regalis",-0.64736,43.29806,2493191599
"Osmunda regalis",-0.84637,43.52436,2493189024
"Osmunda regalis",-0.84637,43.52436,2493339532
"Osmunda regalis",-0.67641,43.5411,2493250613
"Osmunda regalis",-0.57821,43.44012,2493344604
"Osmunda regalis",-0.61987,43.46645,2493189838
"Osmunda regalis",-0.49976,43.37092,2493191092
"Osmunda regalis",-0.75456,43.36858,2493320988
"Osmunda regalis",-0.70267,43.35569,2493189790
"Osmunda regalis",-0.86761,43.49341,2493360280
"Osmunda regalis",-0.67641,43.5411,2493270615
"Osmunda regalis",-0.75456,43.36858,2493375708
"Osmunda regalis",-1.09657,43.31088,2493251295
"Osmunda regalis",-0.63171,43.54141,2493332046
"Osmunda regalis",-0.55295,43.4552,2493390687
"Osmunda regalis",-0.51319,43.44257,2493332593
"Osmunda regalis",-0.73296,43.28848,2493235670
"Osmunda regalis",-0.61987,43.46645,2493220086
"Osmunda regalis",-1.03073,43.37676,2493321302
"Osmunda regalis",-0.79179,43.397,2493188136
"Osmunda regalis",-0.57499,43.46568,2493376354
"Osmunda regalis",-0.61208,43.42164,2493357825
"Osmunda regalis",-0.63171,43.54141,2493375941
"Osmunda regalis",-0.61254,43.51056,2493188814
"Osmunda regalis",-1.09657,43.31088,2493251589
"Osmunda regalis",-0.78025,43.49421,2493189455
"Osmunda regalis",-0.71912,43.52118,2493256560
"Osmunda regalis",-0.55295,43.4552,2493321380
"Osmunda regalis",-0.73261,43.25805,2493230334
"Osmunda regalis",-0.65573,43.52639,2493270700
"Osmunda regalis",-0.70267,43.35569,2493190101
"Osmunda regalis",-0.65182,43.49394,2493391466
"Osmunda regalis",-74.326919,5.030459,2813165513
"Osmunda regalis",-0.44645,43.14118,2473360563
"Osmunda regalis",-0.07225,42.94961,2473356491
"Osmunda regalis",-0.44645,43.14118,2473330349
"Osmunda regalis",-0.44645,43.14118,2473360453
"Osmunda regalis",-0.12469,42.98894,2473259328
"Osmunda regalis",-6.84035,41.20807,4919053537
"Osmunda regalis",-6.84035,41.20807,4919061955
"Osmunda regalis",-6.84035,41.20807,4919067504
"Osmundastrum cinnamomeum",-85.3472,46.5672,5068506291
"Osmunda regalis",1.32845,45.89548,4578175440
"Osmunda regalis",1.32869,45.91367,4578175504
"Osmunda regalis",1.29902,45.95369,4578176043
"Osmunda regalis",1.32692,45.89282,4578176075
"Osmunda regalis",1.32047,45.96048,4578176175
"Osmunda regalis",1.32962,45.90539,4578176255
"Osmunda regalis",1.32019,45.9608,4578255308
"Osmunda regalis",1.32713,45.89202,4578255861
"Osmunda regalis",1.32908,45.91095,4578296324
"Osmunda regalis",1.32709,45.89343,4578297261
"Osmunda regalis",1.32875,45.91087,4578368448
"Osmunda regalis",1.32976,45.90672,4578368533
"Osmunda regalis",0.16316,44.1575,2491893016
"Osmunda regalis",0.24427,44.15865,2491931209
"Osmunda regalis",0.04221,44.19206,2491917535
"Osmunda regalis",0.08265,44.15374,2491919353
"Osmunda regalis",0.04221,44.19206,2491950155
"Osmunda regalis",0.04221,44.19206,2491948939
"Osmunda regalis",0.15739,44.23009,2491872506
"Osmunda regalis",0.08265,44.15374,2491917936
"Osmunda regalis",0.08265,44.15374,2491958551
"Osmunda regalis",0.04221,44.19206,2491983672
"Osmunda regalis",0.08265,44.15374,2491929290
"Osmunda regalis",0.04221,44.19206,2491889328
"Osmunda regalis",0.16316,44.1575,2491875008
"Osmunda regalis",0.24427,44.15865,2491951736
"Osmunda regalis",0.15739,44.23009,2491861417
"Osmunda regalis",-0.86236,45.14042,2491934080
"Osmunda regalis",0.04221,44.19206,2491963795
"Osmunda regalis",0.16316,44.1575,2491874090
"Osmunda regalis",0.08265,44.15374,2491934177
"Osmunda regalis",-0.51797,45.34572,4581845464
"Osmunda regalis",-0.53179,45.3639,4581876284
"Osmunda regalis",-0.12896,45.20194,4581906995
"Osmunda regalis",-0.52847,45.36342,4581934886
"Osmunda regalis",-0.53017,45.35932,4581990369
"Osmunda regalis",-0.32973,45.24716,4581990420
"Osmunda regalis",-0.54713,45.29975,4581991151
"Osmunda regalis",-0.05174,45.30355,4581991228
"Osmunda regalis",-0.52035,45.34437,4582075179
"Osmunda regalis",-0.24173,45.18567,4582103654
"Osmunda regalis",-0.52749,45.36328,4582104178
"Osmunda regalis",-0.40779,45.25033,4582194899
"Osmunda regalis",-0.33765,45.24967,4582194905
"Osmunda regalis",-0.24612,45.19809,4582221745
"Osmunda regalis",-0.22113,45.13909,4582252980
"Osmunda regalis",-0.36877,45.24112,4582285393
"Osmunda regalis",-0.21826,45.323,4582285635
"Osmunda regalis",-0.2579,45.11621,4582336038
"Osmunda regalis",-0.26076,45.1778,4582388575
"Osmunda regalis",-5.237835,39.607278,767275633
"Osmunda regalis",1.69759,42.362442,767256497
"Osmunda regalis",-7.461107,43.657281,767256508
"Osmunda regalis",-5.881,40.133,767250953
"Osmunda regalis",5.24906,45.2481,2489070211
"Osmunda regalis",5.17981,46.28606,2489072666
"Osmunda regalis",5.29989,45.30095,2489057207
"Osmunda regalis",8.6648,42.42122,4541764049
"Osmunda regalis",5.08,51.56,3084002883
"Osmunda regalis",6.42,52.52,3084005151
"Osmunda regalis",5.85,51.8,3084006417
"Osmunda regalis",5.14,51.58,4089085040
"Osmunda regalis",6.13,51.43,4089085042
"Osmunda regalis",5.37,51.56,4089085049
"Osmunda regalis",5.07,51.5,4089087018
"Osmunda regalis",-52.353056,-14.673333,2998166178
"Osmunda regalis",-51.633333,-22.366667,2998166220
"Osmunda regalis",-49.133333,-20.933333,2998166269
"Osmunda regalis",-51.883333,-22.283333,2998166268
"Osmunda regalis",-40.666667,-21.233333,2998166559
"Osmunda regalis",-52.833333,-15.083333,2998166566
"Osmunda regalis",-49.783333,-21.133333,2998166572
"Osmundastrum cinnamomeum",-52.183333,-22.533333,2998166620
"Osmundastrum cinnamomeum",-44.166667,-21.083333,2998166635
"Osmunda regalis",-50,-20.966667,2998190409
"Osmunda regalis",-47.016667,-22.95,2998191552
"Osmunda regalis",-3.858729,51.631431,3967273733
"Osmunda regalis",-3.855878,51.632375,3967273809
"Osmunda regalis",-4.18465,51.918075,3967280210
"Osmunda regalis",-3.858729,51.631431,3967298304
"Osmunda regalis",-3.858729,51.631431,3967306826
"Osmunda regalis",-4.286804,51.925126,3967315189
"Osmunda regalis",-3.958728,52.537981,3967319065
"Osmunda regalis",-3.960281,52.539754,3967319165
"Osmunda regalis",-3.854434,51.632398,3967319120
"Osmunda regalis",-3.853063,51.634218,3967326997
"Osmunda regalis",-3.854397,51.631499,3967330461
"Osmunda regalis",-4.053781,51.950106,3967331282
"Osmunda regalis",-3.960281,52.539754,3967356589
"Osmunda regalis",-0.06349,45.12833,2490852833
"Osmunda regalis",-0.04412,45.167,2490758663
"Osmunda regalis",-0.19985,45.32633,2490892656
"Osmunda regalis",-0.19985,45.32633,2490807033
"Osmunda regalis",-0.12621,45.20618,2490879464
"Osmunda regalis",-0.19985,45.32633,2490826014
"Osmunda regalis",-0.06349,45.12833,2490879328
"Osmunda regalis",-0.06349,45.12833,2490809235
"Osmunda regalis",-0.04412,45.167,2490862840
"Osmunda regalis",-0.05216,45.22135,2490831661
"Osmunda regalis",3.65196,43.9345,4588413916
"Osmunda regalis",2.73105,42.47196,4588431187
"Osmunda regalis",3.65161,43.93475,4588448187
"Osmunda regalis",6.91647,43.5077,3474484948
"Osmunda regalis",7.392,48.80764,3474488624
"Osmunda regalis",-1.171394,50.792124,3876783282
"Osmunda regalis",-4.657864,55.587824,2961019876
"Osmunda regalis",-4.657864,55.587824,2961029893
"Osmunda regalis",-5.20867,56.777072,2961035704
"Osmundastrum cinnamomeum",132.487592,42.994101,3988417859
"Todea barbara",149.9375,-35.5496,1655819010
"Osmundastrum cinnamomeum",-43.881167,-18.669694,1802860755
"Osmundastrum cinnamomeum",-41.78125,-20.597,1802862693
"Todea barbara",-46.827778,-24.056111,1802852832
"Osmundastrum cinnamomeum",-43.774361,-17.906556,1802860074
"Osmundastrum cinnamomeum",-41.081472,-20.510778,1802862340
"Osmundastrum cinnamomeum",-43.455278,-20.109444,1802865176
"Osmundastrum cinnamomeum",-40.541833,-19.916139,1802863180
"Osmundastrum cinnamomeum",-43.315556,-18.424222,1802858964
"Osmundastrum cinnamomeum",-43.669333,-19.823889,1802865487
"Osmundastrum cinnamomeum",-45.146667,-23.340778,1802853410
"Osmunda regalis",3.9935,47.35109,3851170828
"Osmunda regalis",3.59018,46.81363,3851239982
"Osmunda regalis",3.72981,47.44307,3850318783
"Osmunda regalis",3.97872,46.54084,3851323945
"Osmunda regalis",3.46837,47.89446,3850319216
"Osmunda regalis",3.72132,46.81289,3851220139
"Osmunda regalis",-0.87895,45.1566,4581838704
"Osmunda regalis",-0.38472,44.53427,4581838766
"Osmunda regalis",-1.12604,44.78835,4581838783
"Osmunda regalis",-1.10251,44.76634,4581893327
"Osmunda regalis",-1.09541,44.57821,4581894149
"Osmunda regalis",-0.39579,44.49107,4581894212
"Osmunda regalis",-1.08364,45.09101,4581923989
"Osmunda regalis",-1.11137,44.79624,4581952171
"Osmunda regalis",-1.11628,44.63329,4581952269
"Osmunda regalis",-1.10195,44.66812,4582005396
"Osmunda regalis",-1.10195,44.66812,4582005527
"Osmunda regalis",-1.06462,44.78293,4582005786
"Osmunda regalis",-1.09541,44.57821,4582005789
"Osmunda regalis",-1.10157,45.09637,4582031816
"Osmunda regalis",-1.10195,44.66812,4582061560
"Osmunda regalis",-1.10195,44.66812,4582113525
"Osmunda regalis",-1.10195,44.66812,4582114112
"Osmunda regalis",-1.21447,44.48358,4582114217
"Osmunda regalis",-1.18608,44.51677,4582114253
"Osmunda regalis",-1.17597,44.52309,4582168332
"Osmunda regalis",-0.46004,44.58322,4582168649
"Osmunda regalis",-1.10195,44.66812,4582168976
"Osmunda regalis",-0.85274,45.13872,4582253693
"Osmunda regalis",-1.10195,44.66812,4582253956
"Osmunda regalis",-1.10195,44.66812,4582283443
"Osmunda regalis",-1.09541,44.57821,4582283948
"Osmunda regalis",-0.39387,44.48297,4582284155
"Osmunda regalis",-1.10195,44.66812,4582309335
"Osmunda regalis",-1.09541,44.57821,4582327280
"Osmunda regalis",-1.1108,44.79644,4582352450
"Osmunda regalis",-1.08711,45.10465,4582352847
"Osmunda regalis",-1.10157,45.09637,4582381536
"Osmunda regalis",-1.09541,44.57821,4582404926
"Osmunda regalis",-1.05573,44.78575,4582405258
"Osmunda regalis",-1.08217,44.77505,4582436419
"Osmunda regalis",-1.10195,44.66812,4582436806
"Osmunda regalis",-1.123,45.20248,4582462409
"Osmunda regalis",-83.20153,42.78654,1986823488
"Osmunda regalis",-83.19922,42.78336,1986824212
"Osmunda regalis",-84.21501,42.3552,1986838763
"Osmunda regalis",-84.20248,42.30857,1986837217
"Osmunda regalis",-84.21269,42.35741,1986835992
"Osmunda regalis",-84.06781,42.35439,1986840100
"Osmundastrum cinnamomeum",128.2649,41.42528,2443066124
"Osmundastrum cinnamomeum",128.168392,41.396964,2443067000
"Osmundastrum cinnamomeum",128.72167,41.54222,2443067319
"Osmundastrum cinnamomeum",126.83972,41.34972,2443065723
"Osmundastrum cinnamomeum",127.03222,41.36611,2443066891
"Osmundastrum cinnamomeum",127.09278,41.4175,2443067189
"Osmundastrum cinnamomeum",127.764816,41.416985,2443066830
"Osmundastrum cinnamomeum",127.44167,41.45194,2609513627
"Osmunda japonica",130.881135,37.525214,2609513138
"Osmunda japonica",130.881135,37.525214,2609515082
"Osmunda japonica",126.541557,34.149602,2609515243
"Osmundastrum cinnamomeum",130.257778,42.386667,2443048229
"Osmundastrum cinnamomeum",126.334944,40.019056,2443048244
"Osmundastrum cinnamomeum",129.794444,42.76339,2443048236
"Osmunda japonica",124.656029,37.951575,2609508044
"Osmunda japonica",126.9775,37.659167,2609508791
"Osmunda japonica",127.870806,36.543475,2609507564
"Osmunda japonica",126.521246,33.36523,2609512613
"Osmundastrum cinnamomeum",128.298883,40.372533,2443048277
"Osmundastrum cinnamomeum",128.061028,42.001342,2609510376
"Osmundastrum cinnamomeum",127.870806,36.543475,2609510144
"Osmundastrum cinnamomeum",126.9775,37.659167,2609510233
"Osmundastrum cinnamomeum",129.794444,42.76339,2443048213
"Osmundastrum cinnamomeum",127.54878,35.301502,2443048186
"Osmundastrum cinnamomeum",127.619934,35.344815,2443048220
"Osmunda japonica",127.680144,35.360461,2443048193
"Osmundastrum cinnamomeum",127.870806,36.543475,2609511840
"Osmundastrum cinnamomeum",124.65,38.13056,2609510604
"Osmundastrum cinnamomeum",128.108095,38.72206,2609511554
"Osmundastrum cinnamomeum",126.645767,39.217122,2609510501
"Osmundastrum cinnamomeum",127.353859,38.611639,2609508573
"Osmunda japonica",126.521246,33.36523,2609509312
"Osmunda japonica",128.673153,34.850647,2609507958
"Osmunda japonica",129.794444,42.76339,2443048179
"Osmunda japonica",130.905962,37.483917,2609509484
"Osmunda japonica",128.719082,34.801858,2609510419
"Osmunda japonica",126.263466,34.486891,2609511742
"Osmunda japonica",126.373066,34.789761,2609508812
"Osmunda japonica",127.079606,34.771447,2609511992
"Osmunda japonica",126.507458,33.319053,2609509677
"Osmunda japonica",130.885792,37.472457,2609507376
"Osmunda japonica",130.846253,37.517227,2609508588
"Osmunda japonica",124.651587,38.130549,2609510499
"Osmunda japonica",130.881135,37.525214,2609509636
"Osmunda japonica",127.175833,37.485556,2609508469
"Osmundastrum cinnamomeum",-41.120556,-20.524444,4526414374
"Osmundastrum cinnamomeum",-41.781389,-20.596944,4526419127
"Osmunda regalis",-41.120556,-20.524444,4526424743
"Osmundastrum cinnamomeum",-51.207939,-25.429694,3868135306
"Osmunda regalis",-52.0194,-25.723,2427802957
"Osmundastrum cinnamomeum",-49.124376,-25.46356,3868135818
"Osmunda regalis",-16.9653,32.7458,1702040732
"Osmundastrum cinnamomeum",-72.2105,41.77527,2464998343
"Osmunda japonica",102.709729,25.045286,2465006722
"Osmunda regalis",-1.66567,43.34115,4580073221
"Osmunda regalis",-1.59653,43.37686,4580143562
"Osmunda regalis",-1.29745,44.19991,4580173693
"Osmunda regalis",-1.29796,44.19877,4580173697
"Osmunda regalis",-1.29784,44.19889,4580267020
"Osmunda regalis",-1.59672,43.33577,4580267151
"Osmunda regalis",-1.29723,44.20018,4580333775
"Osmunda regalis",-1.29789,44.19901,4580397319
"Osmunda regalis",-1.20236,44.9753,4580521139
"Osmunda regalis",-1.60218,43.3397,4580614627
"Osmunda regalis",-1.97,43.334999,111310904
"Osmunda regalis",-2.243,43.220001,111310907
"Osmunda regalis",-3.105,43.303001,111310916
"Osmunda regalis",-2.957,43.411999,111310917
"Osmunda regalis",-3.006,43.222,111310911
"Osmunda regalis",-2.821,43.410999,111310913
"Osmunda regalis",-3.116,42.763,111310914
"Osmunda regalis",-3.413,43.266998,111310908
"Osmunda regalis",-8.631,42.123001,111310909
"Osmunda regalis",-2.02,43.299,111310920
"Osmunda regalis",-8.009,43.236,111310922
"Osmunda regalis",-7.581,43.610001,111310923
"Osmunda regalis",-4.82,40.32,111310924
"Osmunda regalis",-3.105,43.293999,111310919
"Osmunda regalis",-8.8,42.277,111310921
"Osmunda regalis",-2.834,43.276001,111310912
"Osmunda regalis",-2.957,43.411999,111310918
